statefip,Mean_Index,year_anes,state_anes,Join_year,Trump_2015,value,Explicit_value,hate_crimes_per_100000,Value,state
27,NA,NA,NA,2018,NA,0.27961374903785663,3.821374138027174,0.05649096219926095,0.3361047112371176,Minnesota
28,NA,NA,NA,2004,NA,0.5367390996560677,NA,0,0.5367390996560677,Mississippi
28,NA,NA,NA,2006,NA,0.39039549753210756,4.0864864864864865,0,0.39039549753210756,Mississippi
28,NA,NA,NA,2010,NA,0.45147548531655424,4.178947368421053,0.0336696255533603,0.4851451108699145,Mississippi
28,NA,NA,NA,2014,NA,0.4396434354464068,3.9264705882352944,0,0.4396434354464068,Mississippi
28,NA,NA,NA,2018,NA,0.36157182957050404,3.991298865069357,0.1346785022134412,0.49625033178394523,Mississippi
29,NA,NA,NA,2006,NA,0.46297059216633707,4.280842105263158,0.03574307165234858,0.49871366381868565,Missouri
29,NA,NA,NA,2008,NA,0.4361660669639103,4.171948488241881,0.01787153582617429,0.4540376027900846,Missouri
29,NA,NA,NA,2010,NA,0.4011705029502886,4.130873051728033,0.11673999884260629,0.5179105017928949,Missouri
29,NA,NA,NA,2014,NA,0.3405661983778841,4.0819570530726255,0.0500314280754027,0.3905976264532868,Missouri
29,NA,NA,NA,2018,NA,0.31211508173554914,4.040065532844437,0.0333542853836018,0.34546936711915094,Missouri
30,NA,NA,NA,2004,NA,0.4693836814513053,NA,0,0.4693836814513053,Montana
30,NA,NA,NA,2006,NA,0.3957366196465091,4.042553191489361,0.11077386622947914,0.5065104858759882,Montana
30,NA,NA,NA,2008,NA,0.4113573518092448,4.089743589743589,0,0.4113573518092448,Montana
30,NA,NA,NA,2010,NA,0.35043925846489044,4.130357142857143,0,0.35043925846489044,Montana
30,NA,NA,NA,2014,NA,0.2581054364732645,4.342307692307692,0,0.2581054364732645,Montana
30,NA,NA,NA,2018,NA,0.23883799672936606,4.067517573066962,0.10091856073985415,0.33975655746922023,Montana
31,NA,NA,NA,2004,NA,0.34151762232902705,NA,0.4678898867940419,0.809407509123069,Nebraska
31,NA,NA,NA,2006,NA,0.44710523433795213,4.015555555555555,0.3509174150955314,0.7980226494334836,Nebraska
31,NA,NA,NA,2008,NA,0.40570081414333314,4.071480406386067,0.11697247169851048,0.5226732858418436,Nebraska
31,NA,NA,NA,2010,NA,0.4230303220498448,4.070762570762571,0.05463200156903108,0.4776623236188759,Nebraska
31,NA,NA,NA,2014,NA,0.4048664096152581,4.161774461028193,0.16389600470709323,0.5687624143223513,Nebraska
31,NA,NA,NA,2018,NA,0.3219797235096372,3.989170225747407,0,0.3219797235096372,Nebraska
32,NA,NA,NA,2004,NA,0.3040094074243329,NA,0.24996175585135472,0.5539711632756876,Nevada
32,NA,NA,NA,2006,NA,0.40087022267314254,3.6399331662489556,0.1999694046810838,0.6008396273542264,Nevada
32,NA,NA,NA,2010,NA,0.2447535690312026,3.7647833723653394,0.07394694011259162,0.3187005091437942,Nevada
32,NA,NA,NA,2014,NA,0.25088096947226485,3.775147738951696,0.03697347005629581,0.28785443952856066,Nevada
32,NA,NA,NA,2018,NA,0.166091904457782,3.6117366255144034,0.07394694011259162,0.2400388445703736,Nevada
33,NA,NA,NA,2006,NA,0.4117708358341635,3.7970890410958904,0.08098372551052141,0.4927545613446849,New Hampshire
33,NA,NA,NA,2008,NA,0.4089524567256347,4.267271505376344,0.24295117653156423,0.6519036332571989,New Hampshire
33,NA,NA,NA,2010,NA,0.4684168051061814,4.375,0.22783212417762097,0.6962489292838023,New Hampshire
33,NA,NA,NA,2014,NA,0.38063524526354486,4.263040238450074,0.15188808278508065,0.5325233280486255,New Hampshire
33,NA,NA,NA,2018,NA,0.23992327353985043,3.871596217386351,0.07594404139254032,0.31586731493239073,New Hampshire
34,NA,NA,NA,2006,NA,0.3013224962346684,3.9207609594706367,0.35643198748971244,0.6577544837243808,New Jersey
34,NA,NA,NA,2010,NA,0.3007678400130454,3.959642465967767,0.19314617393335592,0.49391401394640133,New Jersey
34,NA,NA,NA,2014,NA,0.23084100859838297,3.9686795695289607,0.19314617393335592,0.4239871825317389,New Jersey
34,NA,NA,NA,2018,NA,0.16178029757582793,3.7134471354926566,0.545353902870652,0.7071342004464799,New Jersey
35,NA,NA,NA,2004,NA,0.2387409063625441,NA,0.16496069811367442,0.4037016044762185,New Mexico
35,NA,NA,NA,2006,NA,0.3327141382793738,3.9015625,0,0.3327141382793738,New Mexico
35,NA,NA,NA,2010,NA,0.3203833974940389,3.9145263739298537,0.04840430372345265,0.36878770121749155,New Mexico
35,NA,NA,NA,2014,NA,0.2502746477829873,4.044162826420891,0.04840430372345265,0.29867895150643997,New Mexico
35,NA,NA,NA,2018,NA,0.19722884753666256,3.7601258894362344,0.04840430372345265,0.2456331512601152,New Mexico
36,NA,NA,NA,2006,NA,0.29694643344017024,3.9341381991128186,0.09485635612153648,0.3918027895617067,New York
36,NA,NA,NA,2010,NA,0.26934363286974294,3.9231403553846196,0.04641021379483786,0.3157538466645808,New York
36,NA,NA,NA,2014,NA,0.19087294843758607,3.8687188825373413,0.08766373716802708,0.2785366856056132,New York
36,NA,NA,NA,2018,NA,0.10874043118527096,3.7781219335295875,0.07219366590308113,0.1809340970883521,New York
37,NA,NA,NA,2004,NA,0.3172154641679781,NA,0.03727756940306806,0.3544930335710461,North Carolina
37,NA,NA,NA,2006,NA,0.44637286933485276,4.139751906225105,0.03727756940306807,0.48365043873792085,North Carolina
37,NA,NA,NA,2010,NA,0.3801120330198836,3.947452229299363,0.01045854660924506,0.39057057962912867,North Carolina
37,NA,NA,NA,2014,NA,0.29116561198620083,4.019477533960293,0.07320982626471542,0.36437543825091623,North Carolina
37,NA,NA,NA,2018,NA,0.286710256572548,3.8784150326797384,0.052292733046225295,0.3390029896187733,North Carolina
38,NA,NA,NA,2004,NA,0.25103538234497574,NA,0,0.25103538234497574,North Dakota
38,NA,NA,NA,2006,NA,0.5128514620951773,4.5,0,0.5128514620951773,North Dakota
38,NA,NA,NA,2010,NA,0.4320029859168372,4.051282051282051,0.2965163773408115,0.7285193632576488,North Dakota
38,NA,NA,NA,2014,NA,0.26343768967170744,4.132275132275133,0,0.26343768967170744,North Dakota
38,NA,NA,NA,2018,NA,0.23651813251843928,4.076496674057649,0.14825818867040574,0.384776321188845,North Dakota
39,NA,NA,NA,2006,NA,0.4192951796979524,4.142445388349515,0.05284699535325177,0.47214217505120415,Ohio
39,NA,NA,NA,2010,NA,0.4490587663402852,4.164735324519885,0.052010275149958624,0.5010690414902438,Ohio
39,NA,NA,NA,2014,NA,0.3586582188045058,4.077948117992345,0.05201027514995862,0.4106684939544644,Ohio
39,NA,NA,NA,2018,NA,0.2822633213558716,3.9279877224600135,0.09535217110825747,0.37761549246412907,Ohio
40,NA,NA,NA,2004,NA,0.4610509738523981,NA,0.02898501996198325,0.4900359938143814,Oklahoma
40,NA,NA,NA,2006,NA,0.4460955601423049,4.263718263718264,0.0579700399239665,0.5040656000662714,Oklahoma
40,NA,NA,NA,2010,NA,0.39475835600231834,4.104761904761904,0.10633484523760786,0.5010932012399262,Oklahoma
40,NA,NA,NA,2014,NA,0.31506333178753204,4.07125382262997,0.05316742261880392,0.36823075440633596,Oklahoma
40,NA,NA,NA,2018,NA,0.2961136924237453,3.8555665397028465,0,0.2961136924237453,Oklahoma
41,NA,NA,NA,2006,NA,0.3655964658058318,3.9959123610202747,0.20438385858038477,0.5699803243862166,Oregon
41,NA,NA,NA,2010,NA,0.35366371444991396,3.939220515792524,0.15629245130904043,0.5099561657589544,Oregon
41,NA,NA,NA,2014,NA,0.2743683967963623,3.9237205615942026,0,0.2743683967963623,Oregon
41,NA,NA,NA,2018,NA,0.21433773638960765,3.724926787252369,0.20838993507872064,0.4227276714683283,Oregon
42,NA,NA,NA,2006,NA,0.42132041661185815,4.217827453514673,0.02443867619275402,0.4457590928046122,Pennsylvania
42,NA,NA,NA,2010,NA,0.3688622674201846,4.099793854913124,0.03147219863992893,0.4003344660601135,Pennsylvania
42,NA,NA,NA,2014,NA,0.30638936996615196,4.065493907136354,0.03147219863992893,0.3378615686060809,Pennsylvania
42,NA,NA,NA,2018,NA,0.241279821126819,3.9387645699148965,0.01573609931996446,0.25701592044678345,Pennsylvania
44,NA,NA,NA,2004,NA,0.11384433344658237,NA,0.2861331301152258,0.3999774635618082,Rhode Island
44,NA,NA,NA,2006,NA,0.3995781656757418,4.45,0.3815108401536344,0.7810890058293762,Rhode Island
44,NA,NA,NA,2010,NA,0.3870921962140951,4.183673469387755,0,0.3870921962140951,Rhode Island
44,NA,NA,NA,2014,NA,0.2506416979127786,4.187229437229437,0.18995408809690695,0.4405957860096856,Rhode Island
44,NA,NA,NA,2018,NA,0.30641902919318914,3.927633477633478,0.09497704404845347,0.4013960732416426,Rhode Island
45,NA,NA,NA,2004,NA,0.2383773354123181,NA,0,0.2383773354123181,South Carolina
45,NA,NA,NA,2006,NA,0.47151063011093247,4.168230143839899,0.04983002976845978,0.5213406598793923,South Carolina
45,NA,NA,NA,2010,NA,0.48074799863843,4.22086945436002,0,0.48074799863843,South Carolina
45,NA,NA,NA,2014,NA,0.405211539785883,4.227744030163384,0,0.405211539785883,South Carolina
45,NA,NA,NA,2018,NA,0.28969266261110915,3.991325263811297,0,0.28969266261110915,South Carolina
46,NA,NA,NA,2004,NA,0.418746147684514,NA,0,0.418746147684514,South Dakota
46,NA,NA,NA,2006,NA,0.38173834168455417,4.153846153846153,0,0.38173834168455417,South Dakota
46,NA,NA,NA,2008,NA,0.5332984083321806,4.307142857142857,0,0.5332984083321806,South Dakota
46,NA,NA,NA,2010,NA,0.49361911579024137,4.2627906976744185,0.12247952448549412,0.6160986402757355,South Dakota
46,NA,NA,NA,2014,NA,0.39659042872614325,4.204545454545455,0,0.39659042872614325,South Dakota
46,NA,NA,NA,2018,NA,0.3176657975822098,4.100505050505051,0,0.3176657975822098,South Dakota
47,NA,NA,NA,2006,NA,0.448317435905197,4.118243243243244,0.15821852967520372,0.6065359655804008,Tennessee
47,NA,NA,NA,2010,NA,0.44684329934174494,4.107455165258633,0.03146189091942185,0.4783051902611668,Tennessee
47,NA,NA,NA,2014,NA,0.3149481894593,4.036865813181603,0.04719283637913277,0.3621410258384328,Tennessee
47,NA,NA,NA,2018,NA,0.309577670141424,3.9396570127374937,0.0629237818388437,0.37250145198026774,Tennessee
48,NA,NA,NA,2006,NA,0.38296447297018166,3.9987655304237015,0.05276242218082343,0.4357268951510051,Texas
48,NA,NA,NA,2010,NA,0.3368699310293243,3.978233165359846,0.02375568325027158,0.36062561427959583,Texas
48,NA,NA,NA,2014,NA,0.28481356901401106,3.86002430230792,0.03167424433369544,0.3164878133477065,Texas
48,NA,NA,NA,2018,NA,0.2150113605775738,3.737234286284271,0.05542992758396703,0.27044128816154084,Texas
49,NA,NA,NA,2006,NA,0.4077966641008328,3.9670868347338937,0.08965252920991468,0.4974491933107475,Utah
49,NA,NA,NA,2008,NA,0.3939887367933523,4.2413112970142155,0.13447879381487202,0.5284675306082243,Utah
49,NA,NA,NA,2010,NA,0.4165520772479995,4.0887946340501085,0.10805090926640996,0.5246029865144094,Utah
49,NA,NA,NA,2014,NA,0.2678497997840904,4.054955703211517,0.07203393951093998,0.33988373929503035,Utah
49,NA,NA,NA,2018,NA,0.20281509044397583,3.977834984546951,0,0.20281509044397583,Utah
50,NA,NA,NA,2004,NA,0.3774124084564444,NA,0.49310718342107906,0.8705195918775235,Vermont
50,NA,NA,NA,2006,NA,0.38729362825155905,4.134146341463415,0,0.38729362825155905,Vermont
50,NA,NA,NA,2008,NA,0.4609792735800797,4.385971492873218,0.16436906114035968,0.6253483347204394,Vermont
50,NA,NA,NA,2010,NA,0.402842718483326,4.294612794612794,0.15975461690842865,0.5625973353917546,Vermont
50,NA,NA,NA,2014,NA,0.3460561042960969,4.1980676328502415,0.3195092338168573,0.6655653381129543,Vermont
50,NA,NA,NA,2018,NA,0.26906316109137784,3.993703931203931,0,0.26906316109137784,Vermont
51,NA,NA,NA,2006,NA,0.3610257471638334,3.9684963277928103,0.19772369187417765,0.558749439038011,Virginia
51,NA,NA,NA,2010,NA,0.3357539251007088,3.8989172592113768,0.062308269665704914,0.3980621947664137,Virginia
51,NA,NA,NA,2014,NA,0.25493481342892865,3.9637019230769233,0.07476992359884589,0.32970473702777453,Virginia
51,NA,NA,NA,2018,NA,0.2056445521914939,3.8181393269922976,0.07476992359884589,0.2804144757903398,Virginia
53,NA,NA,NA,2006,NA,0.3604351813846508,3.862857858972931,0.22053409966105603,0.5809692810457068,Washington
53,NA,NA,NA,2010,NA,0.35774417987139817,3.9034149184482163,0.2520573813076618,0.6098015611790599,Washington
53,NA,NA,NA,2014,NA,0.26129334847468877,3.8794876921709767,0.28171119087326907,0.5430045393479579,Washington
53,NA,NA,NA,2018,NA,0.19440238695291331,3.757056778491157,0.7265183343573782,0.9209207213102916,Washington
54,NA,NA,NA,2004,NA,0.41481814273689593,NA,0,0.41481814273689593,West Virginia
54,NA,NA,NA,2006,NA,0.5102888228353093,4.491666666666667,0,0.5102888228353093,West Virginia
54,NA,NA,NA,2008,NA,0.4412472892187931,4.459549071618037,0,0.4412472892187931,West Virginia
54,NA,NA,NA,2010,NA,0.42762609113416933,4.163405088062622,0.10787643617247931,0.5355025273066486,West Virginia
54,NA,NA,NA,2014,NA,0.4068656194699335,4.148809523809524,0.05393821808623966,0.46080383755617316,West Virginia
54,NA,NA,NA,2018,NA,0.24999535958478653,3.8792643923240937,0.10787643617247931,0.35787179575726585,West Virginia
55,NA,NA,NA,2006,NA,0.45350194568312036,4.239526905019863,0.07466612110620846,0.5281680667893288,Wisconsin
55,NA,NA,NA,2010,NA,0.4240367566783183,4.1692407464545695,0.1230002141960873,0.5470369708744056,Wisconsin
55,NA,NA,NA,2014,NA,0.3394429332507236,3.969412477286493,0.01757145917086961,0.3570143924215932,Wisconsin
55,NA,NA,NA,2018,NA,0.32157017240613506,3.885051409670323,0,0.32157017240613506,Wisconsin
56,NA,NA,NA,2004,NA,0.40255736060056363,NA,0,0.40255736060056363,Wyoming
56,NA,NA,NA,2006,NA,0.4542267005830174,4.555555555555555,0.20249104483354224,0.6567177454165596,Wyoming
56,NA,NA,NA,2008,NA,0.43368177626897164,4.347689075630251,0,0.43368177626897164,Wyoming
56,NA,NA,NA,2010,NA,0.3350732728186333,4,0,0.3350732728186333,Wyoming
56,NA,NA,NA,2014,NA,0.23132494527954603,3.8058823529411763,0,0.23132494527954603,Wyoming
56,NA,NA,NA,2018,NA,0.28143849095082296,3.969047619047619,0,0.28143849095082296,Wyoming
NA,NA,NA,NA,2004,NA,0.31138458810787883,NA,0,0.31138458810787883,NA
NA,NA,NA,NA,2006,NA,0.33756961911582134,3.5692640692640696,0,0.33756961911582134,NA
NA,NA,NA,NA,2008,NA,0.32568991149853,3.746969696969697,0,0.32568991149853,NA
NA,NA,NA,NA,2010,NA,0.2500849456743556,3.667020373514431,0,0.2500849456743556,NA
NA,NA,NA,NA,2012,NA,0.29662819401993723,3.703243243243243,0,0.29662819401993723,NA
NA,NA,NA,NA,2014,NA,0.1773311881148607,3.7735042735042734,0,0.1773311881148607,NA
NA,NA,NA,NA,2016,NA,0.2325123765567766,3.616898148148148,0,0.2325123765567766,NA
NA,NA,NA,NA,2018,NA,0.24084939123434265,3.6492753623188405,0,0.24084939123434265,NA
NA,NA,NA,NA,2020,NA,0.18948751961626115,3.613965744400527,0,0.18948751961626115,NA
2,NA,NA,NA,1994,NA,NA,NA,0.18158838996469925,0.18158838996469925,Alaska
2,NA,NA,NA,1996,NA,NA,NA,0.18158838996469925,0.18158838996469925,Alaska
2,NA,NA,NA,2002,NA,NA,NA,0.15969670401972574,0.15969670401972574,Alaska
2,NA,NA,NA,NA,NA,NA,NA,0.3631767799293985,0.3631767799293985,Alaska
4,NA,NA,NA,1996,NA,NA,NA,0.3558865970096218,0.3558865970096218,Arizona
4,NA,NA,NA,1998,NA,NA,NA,0.43801427324261144,0.43801427324261144,Arizona
4,NA,NA,NA,NA,NA,NA,NA,0.46539016532027466,0.46539016532027466,Arizona
6,NA,NA,NA,1996,NA,NA,NA,1.053314293808124,1.053314293808124,California
6,NA,NA,NA,NA,NA,NA,NA,0.158165405140517,0.158165405140517,California
8,NA,NA,NA,1996,NA,NA,NA,0.30462209192519946,0.30462209192519946,Colorado
8,NA,NA,NA,NA,NA,NA,NA,0.6397063930429188,0.6397063930429188,Colorado
9,NA,NA,NA,1996,NA,NA,NA,0.09140405773080286,0.09140405773080286,Connecticut
9,NA,NA,NA,NA,NA,NA,NA,0.06093603848720191,0.06093603848720191,Connecticut
10,NA,NA,NA,1996,NA,NA,NA,0.1511334251217002,0.1511334251217002,Delaware
10,NA,NA,NA,1998,NA,NA,NA,0.3022668502434004,0.3022668502434004,Delaware
11,NA,NA,NA,1994,NA,NA,NA,0.16397044596681895,0.16397044596681895,District of Columbia
11,NA,NA,NA,1996,NA,NA,NA,0.3279408919336379,0.3279408919336379,District of Columbia
12,NA,NA,NA,1996,NA,NA,NA,0.023214598144085732,0.023214598144085732,Florida
12,NA,NA,NA,NA,NA,NA,NA,0.023214598144085732,0.023214598144085732,Florida
13,NA,NA,NA,1996,NA,NA,NA,0.03093091379353275,0.03093091379353275,Georgia
13,NA,NA,NA,NA,NA,NA,NA,0.03093091379353275,0.03093091379353275,Georgia
16,NA,NA,NA,1994,NA,NA,NA,0.3027501826592769,0.3027501826592769,Idaho
16,NA,NA,NA,1996,NA,NA,NA,0.3027501826592769,0.3027501826592769,Idaho
16,NA,NA,NA,1998,NA,NA,NA,0.4036669102123692,0.4036669102123692,Idaho
16,NA,NA,NA,NA,NA,NA,NA,0.5045836377654616,0.5045836377654616,Idaho
17,NA,NA,NA,1996,NA,NA,NA,0.1492040054078553,0.1492040054078553,Illinois
17,NA,NA,NA,NA,NA,NA,NA,0.19308753641016568,0.19308753641016568,Illinois
18,NA,NA,NA,1996,NA,NA,NA,0.07209377814473508,0.07209377814473508,Indiana
18,NA,NA,NA,NA,NA,NA,NA,0.09011722268091887,0.09011722268091887,Indiana
19,NA,NA,NA,1996,NA,NA,NA,0.2891575323007036,0.2891575323007036,Iowa
19,NA,NA,NA,NA,NA,NA,NA,0.25301284076311564,0.25301284076311564,Iowa
20,NA,NA,NA,1996,NA,NA,NA,0.12139153544916081,0.12139153544916081,Kansas
20,NA,NA,NA,1998,NA,NA,NA,0.16185538059888108,0.16185538059888108,Kansas
21,NA,NA,NA,1994,NA,NA,NA,0.1363365549661272,0.1363365549661272,Kentucky
21,NA,NA,NA,1996,NA,NA,NA,0.02726731099322544,0.02726731099322544,Kentucky
21,NA,NA,NA,1998,NA,NA,NA,0.05453462198645088,0.05453462198645088,Kentucky
22,NA,NA,NA,NA,NA,NA,NA,0.0477508399372745,0.0477508399372745,Louisiana
23,NA,NA,NA,1994,NA,NA,NA,0.24451790849161795,0.24451790849161795,Maine
23,NA,NA,NA,1996,NA,NA,NA,0.9780716339664717,0.9780716339664717,Maine
23,NA,NA,NA,1998,NA,NA,NA,0.24451790849161792,0.24451790849161792,Maine
23,NA,NA,NA,NA,NA,NA,NA,0.3260238779888239,0.3260238779888239,Maine
24,NA,NA,NA,1996,NA,NA,NA,0.4601744144698916,0.4601744144698916,Maryland
24,NA,NA,NA,NA,NA,NA,NA,0.9830998854584049,0.9830998854584049,Maryland
25,NA,NA,NA,1996,NA,NA,NA,0.8809989797034459,0.8809989797034459,Massachusetts
25,NA,NA,NA,NA,NA,NA,NA,1.063847824547557,1.063847824547557,Massachusetts
26,NA,NA,NA,1996,NA,NA,NA,0.17232447406032003,0.17232447406032003,Michigan
26,NA,NA,NA,NA,NA,NA,NA,0.08616223703016002,0.08616223703016002,Michigan
27,NA,NA,NA,1996,NA,NA,NA,0.9389525137361882,0.9389525137361882,Minnesota
29,NA,NA,NA,1996,NA,NA,NA,0.13720322208046734,0.13720322208046734,Missouri
29,NA,NA,NA,NA,NA,NA,NA,0.07840184118883847,0.07840184118883847,Missouri
30,NA,NA,NA,1994,NA,NA,NA,0.12557813031744897,0.12557813031744897,Montana
30,NA,NA,NA,1998,NA,NA,NA,0.3767343909523469,0.3767343909523469,Montana
31,NA,NA,NA,1998,NA,NA,NA,0.31684694201510855,0.31684694201510855,Nebraska
32,NA,NA,NA,1994,NA,NA,NA,0.3344604651007228,0.3344604651007228,Nevada
32,NA,NA,NA,1996,NA,NA,NA,0.33446046510072275,0.33446046510072275,Nevada
32,NA,NA,NA,1998,NA,NA,NA,0.2508453488255421,0.2508453488255421,Nevada
32,NA,NA,NA,NA,NA,NA,NA,0.0836151162751807,0.0836151162751807,Nevada
34,NA,NA,NA,1996,NA,NA,NA,0.4805820185951471,0.4805820185951471,New Jersey
34,NA,NA,NA,NA,NA,NA,NA,0.9351866307797456,0.9351866307797456,New Jersey
35,NA,NA,NA,1994,NA,NA,NA,0.1327011450781809,0.1327011450781809,New Mexico
35,NA,NA,NA,1996,NA,NA,NA,0.2654022901563618,0.2654022901563618,New Mexico
37,NA,NA,NA,1998,NA,NA,NA,0.0604942562216074,0.0604942562216074,North Carolina
39,NA,NA,NA,1996,NA,NA,NA,0.09231663423891028,0.09231663423891028,Ohio
39,NA,NA,NA,NA,NA,NA,NA,0.1015482976628013,0.1015482976628013,Ohio
40,NA,NA,NA,1994,NA,NA,NA,0.09562914253491817,0.09562914253491817,Oklahoma
40,NA,NA,NA,1996,NA,NA,NA,0.15938190422486365,0.15938190422486365,Oklahoma
40,NA,NA,NA,1998,NA,NA,NA,0.09562914253491817,0.09562914253491817,Oklahoma
40,NA,NA,NA,NA,NA,NA,NA,0.1275055233798909,0.1275055233798909,Oklahoma
41,NA,NA,NA,1996,NA,NA,NA,0.4589068344994862,0.4589068344994862,Oregon
41,NA,NA,NA,NA,NA,NA,NA,0.9531141947297022,0.9531141947297022,Oregon
42,NA,NA,NA,1996,NA,NA,NA,0.11810907372958929,0.11810907372958929,Pennsylvania
42,NA,NA,NA,NA,NA,NA,NA,0.06749089927405102,0.06749089927405102,Pennsylvania
44,NA,NA,NA,1994,NA,NA,NA,0.6983700044097078,0.6983700044097078,Rhode Island
44,NA,NA,NA,1996,NA,NA,NA,0.5986028609226067,0.5986028609226067,Rhode Island
44,NA,NA,NA,1998,NA,NA,NA,0.09976714348710113,0.09976714348710113,Rhode Island
44,NA,NA,NA,NA,NA,NA,NA,0.39906857394840445,0.39906857394840445,Rhode Island
45,NA,NA,NA,1994,NA,NA,NA,0.02872790536798148,0.02872790536798148,South Carolina
45,NA,NA,NA,1996,NA,NA,NA,0.05745581073596296,0.05745581073596296,South Carolina
45,NA,NA,NA,1998,NA,NA,NA,0.02872790536798148,0.02872790536798148,South Carolina
46,NA,NA,NA,1996,NA,NA,NA,0.2885145252637744,0.2885145252637744,South Dakota
46,NA,NA,NA,1998,NA,NA,NA,0.1442572626318872,0.1442572626318872,South Dakota
47,NA,NA,NA,1996,NA,NA,NA,0.02057004955530638,0.02057004955530638,Tennessee
48,NA,NA,NA,1996,NA,NA,NA,0.10028680847378697,0.10028680847378697,Texas
48,NA,NA,NA,NA,NA,NA,NA,0.13568215264100592,0.13568215264100592,Texas
49,NA,NA,NA,1996,NA,NA,NA,0.11615562065432784,0.11615562065432784,Utah
49,NA,NA,NA,NA,NA,NA,NA,0.05807781032716392,0.05807781032716392,Utah
50,NA,NA,NA,1998,NA,NA,NA,0.1787843735306159,0.1787843735306159,Vermont
51,NA,NA,NA,1996,NA,NA,NA,0.04853414741276593,0.04853414741276593,Virginia
51,NA,NA,NA,NA,NA,NA,NA,0.06471219655035457,0.06471219655035457,Virginia
53,NA,NA,NA,1996,NA,NA,NA,0.5369721873190301,0.5369721873190301,Washington
53,NA,NA,NA,NA,NA,NA,NA,1.1359027039441019,1.1359027039441019,Washington
54,NA,NA,NA,1998,NA,NA,NA,0.16797321835006626,0.16797321835006626,West Virginia
55,NA,NA,NA,1996,NA,NA,NA,0.45068659029167824,0.45068659029167824,Wisconsin
55,NA,NA,NA,NA,NA,NA,NA,0.2048575410416719,0.2048575410416719,Wisconsin
NA,NA,NA,NA,2006,NA,NA,NA,0,0,NA
